ID,Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Y_Fast,Y_Slow,Y_Okay,Y_Nice,Y_Flat,Y_Dangerous,Y_Hills,Y
456,Street Running,2020-02-21 08:54:58,FALSE,Epsom and Ewell Running,2.13,228,00:25:14,151,170,3.4,149,165,00:11:52,00:09:43,36,24,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:43.18.7,3,0,00:25:10,00:25:14,27,52,0,1,0,0,0,0,0,Slow
455,Street Running,2020-02-14 17:04:17,FALSE,Epsom and Ewell Running,2.28,246,00:25:45,145,180,3.3,150,167,00:11:18,00:08:59,21,20,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:59.25.2,3,0,00:25:45,00:25:45,28,52,0,1,0,0,1,0,0,Slow Flat
454,Street Running,2020-02-08 09:45:39,FALSE,Epsom and Ewell Running,3.24,377,00:37:21,149,173,3.8,150,237,00:11:32,00:08:36,27,30,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:17.04.1,4,0,00:37:20,00:37:21,22,50,0,1,0,0,0,0,0,Slow
453,Street Running,2020-02-01 14:11:45,FALSE,Epsom and Ewell Running,1.84,180,00:18:51,145,169,3,161,239,00:10:16,00:06:25,5,14,0.97,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:22.65.8,2,0,00:18:46,00:24:28,32,52,0,0,1,0,1,0,0,Okay Flat
452,Street Running,2019-12-29 10:18:03,FALSE,Epsom and Ewell Running,3.7,250,01:08:05,98,126,1.2,112,122,00:18:24,00:14:01,38,40,0.78,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:37.94.5,5,0,01:08:03,01:08:07,22,51,0,1,0,0,0,1,1,Slow Dangerous Hills
451,Street Running,2019-12-22 08:45:00,FALSE,2 mile loop,2.4,254,00:27:58,0,0,0,0,0,00:11:39,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:00:00,00:27:58,0,0,1,0,0,1,1,0,0,Fast Nice Flat
450,Street Running,2019-12-09 15:36:00,FALSE,2 miles,2,218,00:24:00,0,0,0,0,0,00:12:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:00:00,00:24:00,0,0,1,0,0,1,1,0,0,Fast Nice Flat
449,Street Running,2019-12-01 07:45:00,FALSE,4 miles,4,451,00:41:00,0,0,0,0,0,00:10:15,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:00:00,00:41:00,0,0,1,0,0,1,1,0,0,Fast Nice Flat
448,Street Running,2019-11-24 12:50:00,FALSE,2 mile loop,2.4,275,00:25:00,0,0,0,0,0,00:10:25,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:00:00,00:25:00,0,0,1,0,0,1,1,0,0,Fast Nice Flat
447,Street Running,2019-09-08 05:47:24,FALSE,Epsom and Ewell Running,1.9,221,00:23:42,144,163,0,0,0,00:12:28,00:06:15,21,22,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:54.97.9,2,0,00:22:59,00:23:44,28,47,0,0,1,0,1,0,0,Okay Flat
446,Street Running,2019-09-01 07:11:57,FALSE,Epsom and Ewell Running,2.36,260,00:27:25,145,165,0,0,0,00:11:36,00:06:53,19,23,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:26.64.9,2,0,00:27:23,00:27:24,32,51,0,0,1,0,1,0,0,Okay Flat
445,Street Running,2018-12-17 09:32:30,FALSE,Epsom and Ewell Running,3.18,382,00:43:32,139,223,0,0,0,00:13:42,00:02:44,45,44,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:40:22,00:49:20,24,52,1,0,0,0,0,0,1,Fast Hills
444,Street Running,2018-10-27 13:25:42,FALSE,Epsom and Ewell Running,1.47,170,00:16:30,147,173,0,0,0,00:11:14,00:07:46,11,11,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:47.82,3,0,00:04:35,00:34:10,34,50,0,0,1,0,1,0,0,Okay Flat
443,Street Running,2018-05-09 17:20:44,FALSE,Windsor and Maidenhead Running,1.79,217,00:21:00,151,168,0,0,0,00:11:43,00:02:55,27,29,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:11:21,00:24:24,27,59,1,0,0,0,0,0,0,Fast
442,Street Running,2018-03-10 16:42:27,FALSE,Epsom and Ewell Running,1.46,165,00:17:31,143,167,0,0,0,00:12:00,00:08:17,14,16,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:47.12.9,2,0,00:17:30,00:17:31,32,47,0,1,0,0,1,0,0,Slow Flat
441,Street Running,2018-02-18 10:30:40,FALSE,Epsom and Ewell Running,1.63,183,00:19:45,146,172,0,0,0,00:12:05,00:08:13,13,15,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:03.85,2,0,00:19:44,00:19:45,32,48,0,1,0,0,1,0,0,Slow Flat
440,Street Running,2017-08-13 08:03:57,FALSE,Epsom and Ewell Running,2.4,198,00:43:59,80,113,0,0,0,00:18:20,00:14:04,22,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:43:55,00:44:56,28,50,0,1,0,0,1,0,0,Slow Flat
439,Street Running,2017-03-26 09:46:09,FALSE,Epsom and Ewell Running,2.37,277,00:28:03,150,168,0,0,0,00:11:51,00:02:56,22,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:47.77.9,2,0,00:27:26,00:27:56,29,50,1,0,0,1,1,0,0,Fast Nice Flat
438,Street Running,2017-02-05 07:14:54,FALSE,Epsom and Ewell Running,2.41,281,00:27:08,151,180,0,0,0,00:11:15,00:08:44,22,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:27.30,2,0,00:27:08,00:27:09,28,50,0,1,0,0,1,0,0,Slow Flat
437,Street Running,2017-01-07 11:01:18,FALSE,Epsom and Ewell Running,2.58,312,00:27:19,161,174,0,0,0,00:10:36,00:03:14,4,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:27.45,2,0,00:08:00.50,00:27:30,22,47,1,0,0,1,1,0,0,Fast Nice Flat
436,Street Running,2016-12-31 08:18:28,FALSE,Epsom and Ewell Running,2.41,279,00:27:40,143,167,0,0,0,00:11:29,00:07:46,23,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:51.50,2,0,00:27:39,00:27:40,28,50,0,0,1,0,1,0,0,Okay Flat
435,Street Running,2016-12-24 09:04:13,FALSE,Epsom and Ewell Running,3.95,446,00:46:47,144,181,0,0,0,00:11:51,00:06:46,41,40,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:06:18,00:47:09,32,59,0,0,1,0,0,0,1,Okay Hills
434,Street Running,2016-12-18 17:02:13,FALSE,Mole Valley Running,3.26,382,00:40:12,151,175,0,0,0,00:12:20,00:01:05,64,66,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,1,0,00:30:04,00:40:12,33,99,1,0,0,0,0,0,1,Fast Hills
433,Street Running,2016-12-04 10:43:14,FALSE,Epsom and Ewell Running,2.52,288,00:28:30,151,167,0,0,0,00:11:19,00:07:18,19,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:34.43.9,2,0,00:19:05,00:28:33,32,57,0,0,1,0,1,0,0,Okay Flat
432,Street Running,2016-11-27 09:04:37,FALSE,Epsom and Ewell Running,3.94,441,00:47:38,146,174,0,0,0,00:12:05,00:05:49,37,36,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:11.02.9,2,0,00:46:56,00:47:47,32,59,1,0,0,0,0,0,0,Fast
431,Street Running,2016-11-20 11:37:04,FALSE,Epsom and Ewell Running,2.46,291,00:27:16,94,142,0,0,0,00:11:04,00:06:50,22,28,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:11.63.9,2,0,00:13:47,00:27:45,32,57,0,0,1,0,0,0,0,Okay
430,Street Running,2016-11-13 17:00:30,FALSE,Mole Valley Running,3.35,390,00:39:01,105,159,0,0,0,00:11:38,00:04:34,64,59,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:47.03.9,7,0,00:36:45,00:39:10,33,99,1,0,0,0,0,0,1,Fast Hills
429,Street Running,2016-10-30 17:24:03,FALSE,Town Ward Running,3.06,364,00:33:13,124,172,0,0,0,00:10:51,00:12:47,16,20,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,33,51,0,1,0,0,1,0,0,Slow Flat
428,Street Running,2016-10-23 17:24:53,FALSE,Town Ward Running,3.02,364,00:32:13,150,167,0,0,0,00:10:41,00:06:37,16,16,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,33,51,0,0,1,0,1,0,0,Okay Flat
427,Running,2016-10-16 17:48:58,FALSE,Auriol Ward Running,2.98,344,00:34:55,139,173,0,0,0,00:11:43,00:06:15,25,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,50,0,0,1,0,0,0,0,Okay
426,Street Running,2016-10-09 18:26:29,FALSE,Ashtead Park Ward Running,3,337,00:35:51,151,181,0,0,0,00:11:57,00:06:50,49,47,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,52,99,0,0,1,0,0,0,1,Okay Hills
425,Running,2016-10-02 18:27:24,FALSE,Ashtead Park Ward Running,2.99,340,00:36:05,137,180,0,0,0,00:12:05,00:05:38,51,51,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,52,99,1,0,0,0,0,0,1,Fast Hills
424,Running,2016-09-25 07:36:53,FALSE,Auriol Ward Running,2.46,282,00:29:01,141,169,0,0,0,00:11:48,00:03:13,22,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,50,1,0,0,1,1,0,0,Fast Nice Flat
423,Street Running,2016-09-18 18:32:55,FALSE,Ashtead Park Ward Running,2.35,262,00:27:59,145,177,0,0,0,00:11:54,00:07:39,60,57,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,33,95,0,0,1,0,0,0,1,Okay Hills
422,Street Running,2016-09-11 18:23:24,FALSE,Ashtead Park Ward Running,3.49,396,00:41:35,152,177,0,0,0,00:11:55,00:01:46,45,44,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,69,1,0,0,0,0,0,1,Fast Hills
421,Street Running,2016-05-14 15:13:36,FALSE,Auriol Ward Running,3.92,472,00:50:28,150,177,0,0,0,00:12:52,00:05:47,38,38,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,58,1,0,0,0,0,0,1,Fast Hills
420,Street Running,2016-05-01 16:17:37,FALSE,Auriol Ward Running,3.28,382,00:38:30,136,176,0,0,0,00:11:45,00:12:44,27,30,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,50,0,1,0,0,0,0,0,Slow
419,Street Running,2016-04-24 06:38:45,FALSE,Auriol Ward Running,2.4,267,00:29:02,142,173,0,0,0,00:12:05,00:08:37,30,32,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,51,0,1,0,0,0,0,0,Slow
418,Street Running,2016-04-09 15:57:10,FALSE,Auriol Ward Running,2.38,275,00:28:40,146,170,0,0,0,00:12:03,00:07:42,24,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,47,0,0,1,0,1,0,0,Okay Flat
417,Running,2016-03-25 17:28:03,FALSE,Auriol Ward Running,1.95,217,00:23:12,143,170,0,0,0,00:11:55,00:07:55,26,27,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,34,52,0,0,1,0,0,0,0,Okay
416,Street Running,2016-03-13 07:07:23,FALSE,Auriol Ward Running,2.62,300,00:32:36,142,174,0,0,0,00:12:27,00:08:39,22,23,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,27,47,0,1,0,0,1,0,0,Slow Flat
415,Street Running,2016-03-05 17:06:53,FALSE,Auriol Ward Running,1.49,168,00:17:42,141,171,0,0,0,00:11:55,00:08:33,22,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,51,0,1,0,0,1,0,0,Slow Flat
414,Street Running,2016-02-28 10:10:19,FALSE,Auriol Ward Running,1.74,205,00:19:06,156,181,0,0,0,00:10:59,00:07:20,19,19,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,48,0,0,1,0,1,0,0,Okay Flat
413,Street Running,2016-01-31 07:38:03,FALSE,Auriol Ward Running,2.65,305,00:30:28,150,174,0,0,0,00:11:30,00:07:24,25,28,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,23,47,0,0,1,0,0,0,0,Okay
412,Street Running,2016-01-24 08:41:51,FALSE,Auriol Ward Running,3.02,326,00:40:35,126,155,0,0,0,00:13:26,00:09:54,31,33,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,50,0,1,0,0,0,0,0,Slow
411,Street Running,2016-01-17 05:48:25,FALSE,Auriol Ward Running,3.23,392,00:37:33,155,181,0,0,0,00:11:37,00:08:06,29,34,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,50,0,1,0,0,0,0,0,Slow Flat
410,Running,2016-01-09 15:27:17,FALSE,Auriol Ward Running,3.09,334,00:41:29,135,170,0,0,0,00:13:27,00:08:14,24,26,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,50,0,1,0,0,0,0,0,Slow
409,Street Running,2016-01-01 14:11:15,FALSE,Auriol Ward Running,2.86,330,00:32:52,148,170,0,0,0,00:11:29,00:00:32,22,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,50,1,0,0,1,1,0,0,Fast Nice Flat
408,Street Running,2015-12-29 08:29:37,FALSE,Auriol Ward Running,3.35,347,00:48:30,126,164,0,0,0,00:14:29,00:03:35,26,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,47,1,0,0,0,0,0,0,Fast
407,Street Running,2015-12-26 08:26:38,FALSE,Auriol Ward Running,3.77,409,00:51:36,130,168,0,0,0,00:13:41,00:07:05,29,30,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,56,0,0,1,0,0,0,0,Okay
406,Street Running,2015-12-24 08:14:13,FALSE,Auriol Ward Running,2.85,301,00:39:59,110,153,0,0,0,00:14:01,00:15:17,25,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,0,1,0,0,1,0,0,Slow Flat
405,Street Running,2015-12-20 10:58:55,FALSE,Auriol Ward Running,2.4,268,00:28:38,137,176,0,0,0,00:11:56,00:06:48,21,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,0,0,1,0,1,0,0,Okay Flat
404,Street Running,2015-11-29 06:21:13,FALSE,Auriol Ward Running,2.41,278,00:28:51,61,91,0,0,0,00:11:58,00:07:34,20,22,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,50,0,0,1,0,1,0,0,Okay Flat
403,Street Running,2015-11-22 11:10:57,FALSE,Auriol Ward Running,2.43,271,00:27:50,99,158,0,0,0,00:11:27,00:04:13,18,20,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,50,1,0,0,1,1,0,0,Fast Nice Flat
402,Running,2015-11-01 08:12:09,FALSE,Auriol Ward Running,2.16,241,00:28:14,134,153,0,0,0,00:13:04,00:08:58,16,16,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,32,48,0,1,0,0,1,0,0,Slow Flat
401,Running,2015-10-25 08:05:09,FALSE,Auriol Ward Running,2.47,257,00:34:29,129,162,0,0,0,00:13:59,00:02:11,22,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,1,0,0,1,1,0,0,Fast Nice Flat
400,Street Running,2015-09-27 16:48:53,FALSE,Auriol Ward Running,2.41,264,00:28:53,146,177,0,0,0,00:12:00,00:07:54,20,23,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,28,50,0,0,1,0,1,0,0,Okay Flat
399,Street Running,2015-09-13 17:39:26,FALSE,Auriol Ward Running,1.41,155,00:17:41,142,172,0,0,0,00:12:31,00:08:11,14,15,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,31,48,0,1,0,0,1,0,0,Slow Flat
398,Running,2015-08-24 17:32:52,FALSE,Ottery St. Mary Running,3.24,371,00:38:17,146,173,0,0,0,00:11:48,00:07:26,33,32,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,41,60,0,0,1,0,0,0,0,Okay
397,Running,2015-08-16 15:59:14,FALSE,Auriol Ward Running,2,219,00:25:33,136,169,0,0,0,00:12:47,00:08:48,15,18,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,0,1,0,0,1,0,0,Slow Flat
396,Running,2015-07-26 12:06:41,FALSE,Auriol Ward Running,1.89,217,00:23:38,154,180,0,0,0,00:12:30,00:06:06,16,18,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,0,0,1,0,1,0,0,Okay Flat
395,Running,2015-07-12 09:30:57,FALSE,Auriol Ward Running,2.99,345,00:41:20,150,176,0,0,0,00:13:48,00:07:57,27,30,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,48,0,0,1,0,0,0,0,Okay
394,Running,2015-05-10 16:00:31,FALSE,Auriol Ward Running,2.41,276,00:28:11,149,174,0,0,0,00:11:41,00:07:25,21,23,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,29,50,0,0,1,0,1,0,0,Okay Flat
393,Running,2015-05-03 14:16:52,FALSE,Auriol Ward Running,2.49,299,00:26:21,169,177,0,0,0,00:10:35,00:08:18,4,25,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,22,47,0,1,0,0,1,0,0,Slow Flat
392,Running,2015-04-18 16:31:45,FALSE,Running,1.97,226,00:23:07,147,171,0,0,0,00:11:44,00:07:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,0,1,0,1,0,0,Okay Flat
391,Running,2015-04-12 14:43:03,FALSE,Running,2.56,299,00:29:11,152,169,0,0,0,00:11:25,00:07:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,0,1,0,1,0,0,Okay Flat
390,Running,2015-04-05 05:42:38,FALSE,Running,3.25,380,00:37:10,146,170,0,0,0,00:11:26,00:08:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
389,Running,2015-04-03 15:02:59,FALSE,Running,1.96,228,00:22:39,147,170,0,0,0,00:11:32,00:08:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
388,Running,2015-03-28 17:02:09,FALSE,Running,1.96,229,00:22:30,148,176,0,0,0,00:11:30,00:08:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
387,Running,2015-03-22 15:42:22,FALSE,Running,2.6,302,00:29:08,156,172,0,0,0,00:11:12,00:05:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,1,0,0,1,1,0,0,Fast Nice Flat
386,Running,2015-03-08 08:13:52,FALSE,Running,2.1,238,00:24:12,149,173,0,0,0,00:11:33,00:08:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
385,Running,2015-02-21 16:53:47,FALSE,Running,2.41,279,00:27:56,145,168,0,0,0,00:11:35,00:08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
384,Running,2015-02-01 16:04:02,FALSE,Running,0,0,00:16:32,149,176,0,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,1,0,0,1,1,0,0,Fast Nice Flat
383,Running,2015-01-18 07:26:27,FALSE,Running,3.26,383,00:38:07,144,169,0,0,0,00:11:41,00:08:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
382,Running,2015-01-05 06:46:28,FALSE,Running,2.41,281,00:27:17,150,180,0,0,0,00:11:19,00:08:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
381,Running,2015-01-01 09:41:52,FALSE,Running,2.41,283,00:27:41,153,180,0,0,0,00:11:29,00:08:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
380,Running,2014-12-30 16:00:52,FALSE,Running,2.08,238,00:24:11,148,173,0,0,0,00:11:39,00:08:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
379,Running,2014-12-27 14:33:36,FALSE,Running,2.07,238,00:24:34,149,169,0,0,0,00:11:50,00:08:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
378,Running,2014-11-23 10:39:24,FALSE,Running,1.11,126,00:17:10,153,192,0,0,0,00:15:31,00:09:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
377,Street Running,2014-11-16 08:36:24,FALSE,Random run,2.41,281,00:28:29,151,174,0,0,0,00:11:50,00:08:37,21,23,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
376,Cycling,2014-05-25 14:44:13,FALSE,Random cycle,5.05,293,00:27:51,109,177,0,0,0,00:10:54,00:19:30,26,30,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,0,0,0,Slow
375,Street Running,2014-05-14 16:57:46,FALSE,Random run,1.79,208,00:20:46,111,149,0,0,0,00:11:38,00:06:12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,0,1,0,1,0,0,Okay Flat
374,Street Running,2014-05-11 08:54:04,FALSE,Random run,2.42,279,00:27:30,126,165,0,0,0,00:11:23,00:08:16,22,24,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
373,Street Running,2014-04-27 07:05:05,FALSE,Random run,2.41,276,00:29:51,130,158,0,0,0,00:12:23,00:09:12,14,17,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
372,Street Running,2014-04-05 15:14:22,FALSE,Random run,1.2,129,00:14:56,120,150,0,0,0,00:12:30,00:08:28,16,18,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,1,0,0,1,0,0,Slow Flat
371,Street Running,2013-12-30 14:31:40,FALSE,Random run,1.8,210,00:21:21,146,170,0,0,0,00:11:52,00:07:11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:00.00,0,0,00:00:00,00:00:00,0,0,0,0,1,0,1,0,0,Okay Flat
